time,price,size
1725277854357,189230,1
1725277861384,189220,1
1725277862209,189210,1
1725277864623,189230,1
1725277865464,189230,2
1725277877232,189220,1
1725277877232,189220,1
1725277884899,189220,2
1725277893248,189280,2
1725277893911,189280,3
1725277900420,189280,1
1725277918444,189290,2
1725277918444,189290,2
1725277930711,189290,1
1725277954243,189280,1
1725277970514,189290,1
1725277990295,189280,1
1725278001305,189290,1
1725278056221,189320,1
1725278058634,189320,2
1725278066644,189290,1
1725278066644,189290,1
1725278074410,189300,1
1725278094182,189280,1
1725278120219,189280,2
1725278120971,189280,1
1725278155448,189270,2
1725278155448,189270,2
1725278161025,189270,1
1725278189564,189310,1
1725278204084,189330,1
1725278212347,189320,2
1725278212347,189320,2
1725278228871,189310,1
1725278228871,189310,1
1725278238381,189320,2
1725278238381,189320,2
1725278272928,189330,1
1725278272928,189330,1
1725278275182,189320,1
1725278296345,189310,1
1725278302220,189300,1
1725278307476,189310,1
1725278309979,189320,1
1725278328050,189310,1
1725278354539,189320,1
1725278395843,189290,1
1725278418378,189280,1
1725278431391,189290,2
1725278431391,189290,2
1725278437650,189280,1
1725278437650,189280,1
1725278454674,189290,1
1725278470943,189260,2
1725278470943,189260,2
1725278471693,189260,1
1725278474449,189260,2
1725278476016,189270,1
1725278476016,189270,1
1725278476450,189250,3
1725278476450,189250,3
1725278477290,189250,1
1725278491972,189270,1
1725278498541,189260,1
1725278517507,189270,1
1725278524014,189280,1
1725278566323,189260,3
1725278566323,189260,3
1725278580359,189270,1
1725278580359,189270,1
1725278585908,189280,1
1725278589438,189290,1
1725278641420,189320,1
1725278656458,189290,1
1725278715442,189300,2
1725278715442,189300,2
1725278772362,189300,1
1725278792627,189320,1
1725278817662,189310,1
1725278877495,189330,2
1725278877495,189330,2
1725278878005,189320,2
1725278878756,189320,1
1725278940608,189310,1
1725278941080,189320,1
1725278958855,189310,3
1725278958855,189310,3
1725278960860,189310,2
1725278998661,189290,1
1725278998661,189290,1
1725279016685,189320,2
1725279016685,189320,2
1725279028777,189310,2
1725279058240,189310,1
1725279059330,189300,1
1725279087779,189320,2
1725279087779,189320,2
1725279088576,189320,1
1725279103800,189330,3
1725279103800,189330,3
1725279104552,189330,1
1725279118580,189320,3
1725279118580,189320,3
1725279118819,189330,1
1725279118819,189330,1
1725279120116,189320,1
1725279121824,189310,2
1725279121824,189310,2
1725279127423,189310,1
1725279129083,189320,1
1725279129845,189320,2
1725279160215,189320,1
1725279181763,189330,1
1725279235729,189340,2
1725279235729,189340,2
1725279239235,189330,2
1725279240029,189330,1
1725279244538,189340,1
1725279251001,189350,1
1725279286549,189370,1
1725279288051,189360,1
1725279301073,189350,3
1725279301073,189350,3
1725279305155,189330,1
1725279305155,189330,1
1725279310466,189360,1
1725279313336,189350,1
1725279318843,189360,1
1725279331361,189330,2
1725279331361,189330,2
1725279332204,189330,4
1725279340272,189320,2
1725279340272,189320,2
1725279357899,189320,1
1725279361243,189310,1
1725279361652,189300,1
1725279366698,189290,1
1725279391697,189280,1
1725279401007,189290,1
1725279420349,189320,2
1725279420349,189320,2
1725279427418,189330,1
1725279427418,189330,1
1725279435416,189340,1
1725279435839,189350,2
1725279435839,189350,2
1725279448734,189330,2
1725279458351,189330,1
1725279472767,189320,1
1725279568438,189330,1
1725279609713,189370,2
1725279609713,189370,2
1725279612958,189360,1
1725279612958,189360,1
1725279643498,189380,4
1725279643498,189380,4
1725279649017,189370,2
1725279649017,189370,2
1725279661023,189360,2
1725279661771,189360,1
1725279673043,189340,3
1725279673043,189340,3
1725279691413,189350,1
1725279691413,189350,1
1725279695626,189360,1
1725279730132,189340,1
1725279737215,189320,2
1725279737215,189320,2
1725279762490,189320,1
1725279762691,189310,4
1725279762691,189310,4
1725279770272,189340,1
1725279770272,189340,1
1725279771730,189330,4
1725279771730,189330,4
1725279772438,189330,1
1725279820442,189340,3
1725279820442,189340,3
1725279821001,189340,1
1725279879422,189350,1
1725279900600,189330,3
1725279900600,189330,3
1725279901443,189330,2
1725279908866,189330,1
1725279960941,189340,1
1725279976953,189340,2
1725279977704,189360,1
1725279977704,189360,1
1725279983981,189370,1
1725280039065,189360,1
1725280039783,189360,2
1725280064879,189360,1
1725280087612,189350,2
1725280087613,189350,2
1725280090348,189360,1
1725280090348,189360,1
1725280101207,189370,1
1725280123642,189360,1
1725280155277,189350,1
1725280165948,189360,1
1725280188317,189380,3
1725280188317,189380,3
1725280195740,189380,1
1725280198493,189380,2
1725280204749,189380,3
1725280204999,189390,1
1725280204999,189390,1
1725280215513,189370,1
1725280233533,189390,5
1725280233533,189390,5
1725280247440,189380,2
1725280247440,189380,2
1725280252303,189380,1
1725280256871,189390,1
1725280280088,189400,2
1725280280088,189400,2
1725280280935,189410,1
1725280280935,189410,1
1725280281088,189390,1
1725280283214,189400,1
1725280283369,189410,4
1725280283369,189410,4
1725280284092,189400,3
1725280284092,189400,3
1725280285852,189400,1
1725280289446,189410,1
1725280290600,189410,4
1725280291895,189400,2
1725280291895,189400,2
1725280298201,189400,1
1725280331933,189390,2
1725280331933,189390,2
1725280334247,189400,1
1725280334247,189400,1
1725280363695,189430,2
1725280363695,189430,2
1725280372703,189420,2
1725280375251,189430,2
1725280388971,189420,1
1725280388971,189420,1
1725280406583,189410,3
1725280406583,189410,3
1725280408498,189400,1
1725280408498,189400,1
1725280424808,189410,1
1725280447552,189390,1
1725280466590,189400,2
1725280466590,189400,2
1725280466824,189410,1
1725280466824,189410,1
1725280467835,189400,2
1725280467835,189400,2
1725280500688,189420,1
1725280500688,189420,1
1725280503209,189410,1
1725280513910,189400,1
1725280531903,189410,1
1725280543186,189420,1
1725280548437,189400,1
1725280563285,189380,2
1725280563285,189380,2
1725280565447,189370,1
1725280565447,189370,1
1725280573707,189350,1
1725280574957,189330,1
1725280575753,189330,2
1725280586974,189330,1
1725280587728,189330,4
1725280590376,189350,1
1725280590376,189350,1
1725280613022,189360,1
1725280613758,189350,1
1725280635372,189360,1
1725280672076,189380,2
1725280672076,189380,2
1725280705206,189400,2
1725280719885,189410,1
1725280719885,189410,1
1725280796329,189400,1
1725280845791,189410,1
1725280866656,189420,4
1725280866656,189420,4
1725280883337,189420,1
1725280886431,189420,2
1725280906460,189420,1
1725280945927,189400,1
1725280983510,189370,1
1725280983708,189360,1
1725281041368,189350,1
1725281042030,189350,3
1725281044372,189360,1
1725281044372,189360,1
1725281063055,189350,1
1725281063806,189340,2
1725281063806,189340,2
1725281065558,189350,1
1725281065558,189350,1
1725281078080,189370,7
1725281078080,189370,7
1725281078334,189360,2
1725281078334,189360,2
1725281146796,189390,1
1725281146796,189390,1
1725281181859,189380,1
1725281188331,189370,2
1725281188331,189370,2
1725281189080,189370,1
1725281228632,189370,2
1725281228882,189380,1
1725281228882,189380,1
1725281262272,189370,3
1725281262272,189370,3
1725281263443,189370,1
1725281290463,189400,1
1725281296560,189400,2
1725281312743,189410,1
1725281312743,189410,1
1725281329518,189400,1
1725281337276,189420,1
1725281370902,189430,2
1725281370902,189430,2
1725281388198,189440,1
1725281388199,189440,1
1725281409501,189420,1
1725281425473,189410,2
1725281425473,189410,2
1725281427973,189400,1
1725281427973,189400,1
1725281452251,189430,1
1725281469273,189420,1
1725281494083,189430,2
1725281494083,189430,2
1725281528181,189460,2
1725281533468,189470,3
1725281533468,189470,3
1725281534201,189470,4
1725281537364,189460,1
1725281537364,189460,1
1725281538367,189480,7
1725281538367,189480,7
1725281539381,189490,2
1725281539381,189490,2
1725281539961,189500,1
1725281539961,189500,1
1725281541370,189500,2
1725281546408,189490,2
1725281548629,189510,2
1725281549221,189510,1
1725281551737,189490,1
1725281553636,189480,1
1725281559895,189490,1
1725281569449,189480,2
1725281569449,189480,2
1725281569755,189470,1
1725281569755,189470,1
1725281577378,189460,2
1725281577378,189460,2
1725281584496,189460,1
1725281586332,189450,1
1725281591397,189470,2
1725281591397,189470,2
1725281611171,189470,1
1725281637751,189440,1
1725281644465,189430,1
1725281666247,189420,2
1725281666247,189420,2
1725281666995,189420,1
1725281707430,189400,1
1725281708098,189400,2
1725281724574,189400,1
1725281728328,189410,1
1725281733082,189420,1
1725281749605,189440,1
1725281749879,189450,1
1725281764235,189440,1
1725281814903,189450,1
1725281842090,189440,1
1725281860613,189440,2
1725281894907,189430,1
1725281894907,189430,1
1725281898662,189440,1
1725281915769,189430,1
1725281968750,189400,1
1725281987525,189390,1
1725281991028,189400,2
1725281991028,189400,2
1725282001804,189390,1
1725282001804,189390,1
1725282002388,189400,1
1725282005547,189390,1
1725282012056,189450,4
1725282012056,189450,4
1725282012556,189460,2
1725282012556,189460,2
1725282013058,189490,3
1725282013058,189490,3
1725282013443,189500,1
1725282013443,189500,1
1725282013819,189510,2
1725282013819,189510,2
1725282014559,189500,1
1725282014559,189500,1
1725282015400,189500,2
1725282016402,189490,1
1725282016402,189490,1
1725282019440,189500,3
1725282019440,189500,3
1725282020413,189490,2
1725282020413,189490,2
1725282022070,189520,1
1725282022070,189520,1
1725282022412,189530,1
1725282022571,189510,2
1725282022571,189510,2
1725282027827,189500,1
1725282027827,189500,1
1725282033334,189510,1
1725282034589,189500,1
1725282041594,189500,2
1725282045440,189510,2
1725282049855,189520,1
1725282049855,189520,1
1725282061370,189510,2
1725282061370,189510,2
1725282067631,189500,1
1725282067631,189500,1
1725282072382,189490,1
1725282076760,189490,2
1725282080643,189470,1
1725282080643,189470,1
1725282101260,189490,3
1725282101260,189490,3
1725282118944,189510,1
1725282118944,189510,1
1725282122448,189530,5
1725282122448,189530,5
1725282132962,189540,1
1725282132962,189540,1
1725282140544,189510,1
1725282145319,189530,2
1725282145319,189530,2
1725282171348,189490,6
1725282171348,189490,6
1725282172591,189480,1
1725282172591,189480,1
1725282189032,189470,2
1725282189032,189470,2
1725282190538,189460,1
1725282190538,189460,1
1725282191376,189460,2
1725282206055,189460,1
1725282224576,189440,1
1725282229834,189450,1
1725282242440,189440,1
1725282252613,189440,2
1725282275392,189430,1
1725282275392,189430,1
1725282284654,189420,1
1725282290661,189430,1
1725282306432,189440,1
1725282313441,189430,1
1725282324408,189420,1
1725282332811,189420,2
1725282345420,189410,1
1725282345420,189410,1
1725282347081,189390,1
1725282357118,189400,1
1725282363603,189400,2
1725282366857,189390,1
1725282366857,189390,1
1725282378212,189410,1
1725282382381,189400,1
1725282383325,189400,2
1725282394483,189410,1
1725282394483,189410,1
1725282405912,189380,1
1725282407414,189390,3
1725282407414,189390,3
1725282408253,189390,1
1725282409257,189380,2
1725282409257,189380,2
1725282410417,189390,1
1725282410417,189390,1
1725282414423,189380,1
1725282417739,189360,1
1725282423278,189370,1
1725282440457,189360,1
1725282441296,189360,4
1725282442725,189370,2
1725282442725,189370,2
1725282443543,189370,1
1725282460542,189380,1
1725282468018,189380,4
1725282485835,189380,1
1725282490033,189370,1
1725282491779,189380,2
1725282491779,189380,2
1725282500412,189380,1
1725282504385,189370,1
1725282511432,189350,5
1725282511432,189350,5
1725282516905,189340,3
1725282516905,189340,3
1725282517596,189340,1
1725282532084,189350,1
1725282535588,189360,1
1725282535840,189370,1
1725282541347,189360,1
1725282548857,189340,2
1725282548857,189340,2
1725282550629,189330,4
1725282550629,189330,4
1725282561714,189340,3
1725282561714,189340,3
1725282566219,189340,1
1725282568884,189330,1
1725282583731,189320,1
1725282591256,189330,1
1725282601930,189340,1
1725282608439,189330,1
1725282609943,189340,1
1725282623301,189350,2
1725282623301,189350,2
1725282633473,189350,1
1725282639334,189340,1
1725282644351,189330,1
1725282649494,189330,2
1725282660009,189320,1
1725282660009,189320,1
1725282660760,189310,4
1725282660760,189310,4
1725282664607,189330,1
1725282664607,189330,1
1725282675529,189320,1
1725282727099,189340,1
1725282773412,189350,1
1725282782675,189350,2
1725282822321,189370,1
1725282822321,189370,1
1725282855524,189380,1
1725282860529,189390,2
1725282860530,189390,2
1725282861373,189390,1
1725282866038,189400,1
1725282875464,189380,1
1725282899833,189400,1
1725282906099,189410,1
1725282930469,189420,1
1725282931216,189430,1
1725282937224,189420,1
1725282943394,189430,2
1725282943395,189430,2
1725282950430,189410,3
1725282950430,189410,3
1725282965484,189400,1
1725282965484,189400,1
1725282966427,189420,1
1725282977441,189400,1
1725282998971,189370,1
1725282999723,189370,2
1725282999972,189360,1
1725282999972,189360,1
1725283003733,189350,1
1725283021251,189350,2
1725283045786,189330,1
1725283045786,189330,1
1725283052294,189330,2
1725283057053,189340,1
1725283057053,189340,1
1725283069408,189370,2
1725283069408,189370,2
1725283070066,189360,2
1725283094602,189380,1
1725283094602,189380,1
1725283124716,189370,1
1725283130424,189360,1
1725283163529,189350,1
1725283201496,189370,1
1725283233039,189360,1
1725283256609,189390,1
1725283284631,189380,1
1725283295486,189420,1
1725283315154,189440,1
1725283328259,189430,2
1725283328259,189430,2
1725283333426,189410,1
1725283333426,189410,1
1725283338682,189430,2
1725283338682,189430,2
1725283339433,189430,1
1725283349285,189420,1
1725283358711,189420,2
1725283358960,189410,1
1725283358960,189410,1
1725283370583,189400,1
1725283377341,189390,1
1725283409530,189380,1
1725283410029,189370,1
1725283462850,189360,1
1725283528695,189330,1
1725283556342,189340,1
1725283559412,189330,2
1725283559412,189330,2
1725283566549,189330,3
1725283598037,189320,1
1725283598037,189320,1
1725283645100,189300,6
1725283645100,189300,6
1725283647862,189300,1
1725283651608,189300,3
1725283652614,189290,4
1725283652614,189290,4
1725283652863,189280,1
1725283652863,189280,1
1725283654870,189290,1
1725283665633,189280,2
1725283665633,189280,2
1725283666535,189280,1
1725283667978,189290,1
1725283668391,189280,1
1725283676994,189290,1
1725283683941,189300,1
1725283691413,189310,2
1725283691413,189310,2
1725283691931,189290,2
1725283694927,189280,1
1725283694927,189280,1
1725283696735,189270,4
1725283696735,189270,4
1725283697324,189280,1
1725283697324,189280,1
1725283700932,189270,3
1725283700932,189270,3
1725283704024,189270,2
1725283705448,189260,1
1725283705448,189260,1
1725283713947,189250,1
1725283739556,189230,1
1725283740326,189230,2
1725283745768,189240,2
1725283746491,189240,1
1725283753007,189250,2
1725283753007,189250,2
1725283754761,189240,1
1725283754761,189240,1
1725283762018,189260,1
1725283762763,189240,1
1725283796167,189270,1
1725283811079,189260,1
1725283818413,189270,1
1725283841850,189270,2
1725283849864,189280,1
1725283849865,189280,1
1725283859213,189270,1
1725283864389,189280,1
1725283869282,189290,2
1725283869282,189290,2
1725283869383,189280,1
1725283869383,189280,1
1725283879283,189270,1
1725283897423,189270,2
1725283897939,189280,2
1725283898269,189290,1
1725283898269,189290,1
1725283911940,189280,2
1725283911940,189280,2
1725283915445,189300,4
1725283915445,189300,4
1725283930466,189280,1
1725283930466,189280,1
1725283962760,189250,1
1725283966515,189240,1
1725283979783,189230,1
1725283982413,189230,2
1725283991549,189240,1
1725283991549,189240,1
1725284003821,189230,1
1725284005819,189220,1
1725284009151,189210,1
1725284012078,189210,2
1725284014425,189210,1
1725284027100,189200,1
1725284043874,189190,1
1725284061145,189180,1
1725284061395,189170,1
1725284071716,189170,2
1725284076413,189170,1
1725284088268,189160,1
1725284090273,189170,1
1725284100445,189170,2
1725284100697,189180,1
1725284100697,189180,1
1725284102027,189170,1
1725284116469,189190,2
1725284116469,189190,2
1725284123415,189190,1
1725284123505,189200,1
1725284128985,189210,2
1725284128985,189210,2
1725284133992,189210,1
1725284138339,189220,2
1725284138339,189220,2
1725284143505,189210,3
1725284143505,189210,3
1725284152816,189210,1
1725284181080,189210,3
1725284196579,189270,2
1725284196579,189270,2
1725284202173,189260,1
1725284202173,189260,1
1725284205430,189250,1
1725284225615,189260,1
1725284233378,189280,2
1725284233378,189280,2
1725284245894,189280,1
1725284254405,189290,1
1725284255407,189300,1
1725284256332,189300,2
1725284270927,189290,1
1725284270927,189290,1
1725284278278,189320,2
1725284278278,189320,2
1725284278437,189310,1
1725284278437,189310,1
1725284314329,189290,1
1725284317401,189300,1
1725284334767,189290,1
1725284352540,189280,1
1725284357192,189280,2
1725284374412,189270,1
1725284374412,189270,1
1725284381171,189280,1
1725284398372,189290,1
1725284400607,189300,1
1725284405865,189290,1
1725284427455,189300,1
1725284431902,189310,1
1725284433496,189330,1
1725284435157,189330,4
1725284447673,189320,1
1725284447673,189320,1
1725284460280,189330,1
1725284460941,189350,1
1725284461280,189340,1
1725284463945,189350,1
1725284465051,189340,1
1725284473534,189330,1
1725284485311,189330,2
1725284491324,189330,1
1725284523277,189320,1
1725284534300,189300,1
1725284545056,189300,2
1725284551370,189330,1
1725284551370,189330,1
1725284559859,189350,1
1725284580853,189360,6
1725284580853,189360,6
1725284581605,189360,1
1725284587363,189350,1
1725284643290,189360,3
1725284643290,189360,3
1725284643454,189370,2
1725284643454,189370,2
1725284644441,189390,1
1725284644441,189390,1
1725284647073,189370,2
1725284647073,189370,2
1725284671322,189380,1
1725284671322,189380,1
1725284671728,189400,2
1725284671728,189400,2
1725284673731,189400,1
1725284687390,189390,2
1725284687390,189390,2
1725284693263,189380,1
1725284693263,189380,1
1725284700448,189380,3
1725284700539,189400,2
1725284700539,189400,2
1725284701420,189390,1
1725284701420,189390,1
1725284709783,189370,1
1725284745102,189360,1
1725284756266,189370,1
1725284756679,189380,1
1725284757439,189370,1
1725284853979,189350,2
1725284853979,189350,2
1725284867502,189340,2
1725284880780,189340,1
1725284882351,189360,1
1725284896876,189330,1
1725284942514,189340,2
1725284942514,189340,2
1725284959630,189320,2
1725284961471,189330,1
1725284961471,189330,1
1725284977396,189310,1
1725285001007,189340,1
1725285024016,189360,1
1725285029701,189360,2
1725285029979,189370,2
1725285031604,189350,3
1725285031604,189350,3
1725285037463,189350,1
1725285038713,189340,2
1725285038713,189340,2
1725285069502,189330,4
1725285069502,189330,4
1725285089460,189380,1
1725285089460,189380,1
1725285090029,189380,3
1725285107602,189380,2
1725285111907,189390,1
1725285111907,189390,1
1725285122856,189400,1
1725285128898,189410,1
1725285130525,189400,1
1725285150928,189390,1
1725285161886,189400,1
1725285174672,189410,1
1725285176643,189400,2
1725285176643,189400,2
1725285177744,189400,1
1725285183682,189390,1
1725285187274,189380,1
1725285287535,189390,1
1725285312818,189410,1
1725285320084,189420,1
1725285325084,189420,2
1725285330842,189440,1
1725285330842,189440,1
1725285345611,189430,1
1725285362632,189450,1
1725285363224,189470,2
1725285363224,189470,2
1725285364224,189450,1
1725285364224,189450,1
1725285365385,189440,4
1725285365385,189440,4
1725285366227,189440,1
1725285375491,189450,3
1725285375491,189450,3
1725285376240,189450,1
1725285376899,189440,3
1725285376899,189440,3
1725285377511,189430,1
1725285377511,189430,1
1725285383465,189440,1
1725285400681,189450,1
1725285405938,189440,1
1725285410499,189450,1
1725285444742,189460,1
1725285450339,189470,1
1725285456761,189460,2
1725285456761,189460,2
1725285466021,189460,1
1725285470532,189450,1
1725285474031,189440,1
1725285474390,189430,4
1725285474390,189430,4
1725285480849,189430,2
1725285494398,189430,1
1725285507164,189420,1
1725285514428,189430,1
1725285539207,189410,1
1725285540621,189390,2
1725285540621,189390,2
1725285541459,189390,3
1725285543216,189380,1
1725285543217,189380,1
1725285546629,189370,3
1725285546629,189370,3
1725285547380,189370,1
1725285572415,189350,1
1725285574750,189360,1
1725285582711,189370,1
1725285590286,189370,4
1725285604298,189400,1
1725285604298,189400,1
1725285604753,189410,1
1725285607715,189400,1
1725285625540,189380,1
1725285643516,189400,1
1725285643870,189390,2
1725285643870,189390,2
1725285652367,189380,1
1725285652367,189380,1
1725285656782,189370,1
1725285665579,189350,1
1725285691418,189320,1
1725285736893,189330,1
1725285737647,189340,1
1725285739395,189350,1
1725285744657,189330,2
1725285744657,189330,2
1725285752520,189320,1
1725285752520,189320,1
1725285758765,189300,3
1725285758765,189300,3
1725285761733,189300,1
1725285771441,189310,1
1725285780290,189320,1
1725285782958,189340,1
1725285784458,189350,1
1725285819342,189340,1
1725285865067,189370,1
1725285868641,189360,1
1725285876423,189340,1
1725285900375,189320,1
1725285902209,189330,1
1725285903208,189340,1
1725285933912,189380,1
1725285935666,189370,2
1725285935666,189370,2
1725285969714,189360,1
1725285969714,189360,1
1725285976722,189360,3
1725285998752,189380,1
1725285998752,189380,1
1725286005011,189390,1
1725286007763,189380,1
1725286042305,189390,1
1725286057416,189390,2
1725286062419,189390,1
1725286082855,189400,1
1725286103220,189390,3
1725286103220,189390,3
1725286107387,189410,1
1725286107387,189410,1
1725286123408,189380,3
1725286123408,189380,3
1725286124659,189390,3
1725286128914,189390,1
1725286130416,189400,1
1725286136425,189380,1
1725286138426,189390,1
1725286140681,189400,2
1725286140681,189400,2
1725286173727,189400,1
1725286195254,189380,1
1725286221536,189380,2
1725286227382,189390,2
1725286234630,189400,2
1725286251833,189440,1
1725286251833,189440,1
1725286261663,189430,1
1725286270100,189430,2
1725286270879,189430,1
1725286285207,189440,2
1725286285207,189440,2
1725286285636,189450,4
1725286285636,189450,4
1725286285935,189470,1
1725286285935,189470,1
1725286308899,189460,1
1725286332730,189440,1
1725286349459,189450,2
1725286349459,189450,2
1725286349807,189440,1
1725286349807,189440,1
1725286381065,189450,2
1725286381065,189450,2
1725286381747,189450,1
1725286391620,189450,2
1725286394589,189440,1
1725286394589,189440,1
1725286411415,189470,3
1725286411415,189470,3
1725286412039,189470,1
1725286422128,189480,1
1725286424074,189490,2
1725286424074,189490,2
1725286427657,189490,1
1725286429603,189480,1
1725286439326,189490,1
1725286441175,189500,1
1725286455437,189510,1
1725286455849,189500,1
1725286456436,189480,1
1725286464449,189460,2
1725286464449,189460,2
1725286470870,189470,1
1725286470870,189470,1
1725286485300,189460,2
1725286485300,189460,2
1725286495403,189470,1
1725286495403,189470,1
1725286500249,189480,2
1725286500249,189480,2
1725286518434,189460,1
1725286518434,189460,1
1725286521689,189470,1
1725286525962,189490,1
1725286552325,189500,2
1725286552325,189500,2
1725286557990,189510,1
1725286557990,189510,1
1725286560493,189520,2
1725286560493,189520,2
1725286562997,189520,1
1725286563498,189510,1
1725286571534,189510,3
1725286576016,189500,2
1725286576016,189500,2
1725286593790,189510,1
1725286593790,189510,1
1725286599046,189500,1
1725286602389,189510,2
1725286602389,189510,2
1725286607400,189500,1
1725286607400,189500,1
1725286620415,189510,1
1725286621825,189500,2
1725286621825,189500,2
1725286622076,189510,1
1725286622076,189510,1
1725286625081,189500,1
1725286637598,189490,1
1725286645450,189480,1
1725286653624,189490,1
1725286680406,189470,1
1725286695428,189480,1
1725286707944,189460,3
1725286707944,189460,3
1725286710949,189450,1
1725286710949,189450,1
1725286734479,189440,1
1725286734729,189460,1
1725286737483,189450,2
1725286737483,189450,2
1725286738551,189460,1
1725286738551,189460,1
1725286744753,189470,2
1725286744753,189470,2
1725286796403,189470,1
1725286802655,189480,1
1725286803574,189470,2
1725286803574,189470,2
1725286817091,189490,2
1725286875919,189480,1
1725286875919,189480,1
1725286884266,189450,1
1725286889697,189470,1
1725286893790,189460,1
1725286963372,189460,2
1725286969383,189470,2
1725286978302,189500,1
1725286978303,189500,1
1725286984114,189510,2
1725286984114,189510,2
1725286985404,189510,1
1725286997625,189520,2
1725286997625,189520,2
1725287012680,189510,1
1725287012680,189510,1
1725287022864,189490,1
1725287036631,189490,2
1725287045644,189490,1
1725287048236,189500,3
1725287048236,189500,3
1725287061015,189490,1
1725287061015,189490,1
1725287084198,189500,2
1725287084198,189500,2
1725287127004,189520,2
1725287127755,189520,1
1725287154541,189530,3
1725287154541,189530,3
1725287155386,189560,2
1725287155387,189560,2
1725287156384,189550,1
1725287156384,189550,1
1725287178576,189570,1
1725287182829,189560,1
1725287190838,189550,1
1725287206448,189550,2
1725287208363,189570,1
1725287208363,189570,1
1725287216374,189560,1
1725287225636,189550,1
1725287227507,189560,1
1725287250340,189570,4
1725287250340,189570,4
1725287250966,189570,1
1725287254455,189590,1
1725287266946,189590,3
1725287284554,189580,4
1725287284554,189580,4
1725287286971,189580,1
1725287292479,189570,1
1725287305746,189580,1
1725287323017,189570,1
1725287330778,189570,2
1725287332531,189580,1
1725287332531,189580,1
1725287356563,189590,2
1725287356563,189590,2
1725287364657,189590,1
1725287372084,189580,1
1725287385540,189590,1
1725287401905,189600,4
1725287401905,189600,4
1725287402725,189600,1
1725287409886,189610,1
1725287428412,189600,2
1725287428412,189600,2
1725287431169,189610,2
1725287433668,189610,1
1725287435672,189620,1
1725287439425,189620,2
1725287442180,189610,1
1725287442180,189610,1
1725287451690,189630,2
1725287451691,189630,2
1725287452442,189630,1
1725287453280,189610,1
1725287461455,189630,2
1725287461455,189630,2
1725287463709,189660,2
1725287464473,189660,1
1725287473309,189650,1
1725287477566,189640,1
1725287479320,189630,1
1725287492531,189640,3
1725287492531,189640,3
1725287505023,189660,1
1725287505023,189660,1
1725287508096,189660,3
1725287512106,189660,1
1725287515364,189650,1
1725287528043,189640,1
1725287528543,189650,1
1725287531428,189660,1
1725287533902,189650,1
1725287541891,189640,1
1725287546066,189650,1
1725287547408,189630,10
1725287547408,189630,10
1725287548144,189640,1
1725287548144,189640,1
1725287554468,189650,1
1725287558422,189640,5
1725287558422,189640,5
1725287559091,189640,1
1725287561425,189650,1
1725287564428,189640,1
1725287568103,189630,2
1725287568103,189630,2
1725287573606,189650,1
1725287573606,189650,1
1725287583553,189660,1
1725287584692,189660,2
1725287586371,189650,2
1725287589625,189640,1
1725287589625,189640,1
1725287594387,189630,4
1725287594387,189630,4
1725287595223,189630,1
1725287610250,189620,1
1725287610411,189610,2
1725287610411,189610,2
1725287616661,189610,1
1725287619916,189620,2
1725287619916,189620,2
1725287620668,189620,1
1725287651252,189610,1
1725287653505,189600,4
1725287653505,189600,4
1725287654963,189600,1
1725287656968,189600,2
1725287664730,189600,1
1725287671487,189610,1
1725287671736,189620,3
1725287671736,189620,3
1725287675491,189620,1
1725287688760,189600,3
1725287688760,189600,3
1725287714805,189610,1
1725287714805,189610,1
1725287733821,189630,1
1725287738829,189640,3
1725287738829,189640,3
1725287741633,189650,1
1725287741633,189650,1
1725287742424,189670,2
1725287742424,189670,2
1725287743105,189670,1
1725287744848,189670,2
1725287745448,189680,1
1725287745448,189680,1
1725287757604,189690,1
1725287762862,189700,2
1725287762862,189700,2
1725287763611,189700,1
1725287770492,189680,2
1725287770492,189680,2
1725287771623,189680,4
1725287771873,189690,1
1725287771873,189690,1
1725287775884,189680,1
1725287790260,189680,2
1725287808425,189670,2
1725287809265,189670,1
1725287812430,189680,1
1725287816435,189690,1
1725287822467,189700,2
1725287822467,189700,2
1725287822942,189700,1
1725287836469,189700,5
1725287839354,189700,1
1725287842966,189710,3
1725287842967,189710,3
1725287844719,189700,1
1725287844719,189700,1
1725287844969,189710,1
1725287847561,189710,2
1725287847764,189720,2
1725287861329,189690,5
1725287861329,189690,5
1725287862394,189680,1
1725287862394,189680,1
1725287873259,189680,2
1725287880357,189680,1
1725287889280,189690,2
1725287889280,189690,2
1725287909805,189680,1
1725287909805,189680,1
1725287912558,189690,2
1725287912558,189690,2
1725287912808,189670,3
1725287912808,189670,3
1725287917124,189670,1
1725287928331,189690,1
1725287936855,189700,3
1725287936855,189700,3
1725287940434,189710,1
1725287940434,189710,1
1725288005681,189700,1
1725288006435,189710,1
1725288009454,189720,1
1725288016447,189700,3
1725288016447,189700,3
1725288020296,189690,2
1725288020296,189690,2
1725288033971,189690,1
1725288037172,189700,2
1725288037172,189700,2
1725288062760,189680,4
1725288062760,189680,4
1725288063352,189690,1
1725288063352,189690,1
1725288077031,189690,3
1725288078283,189680,1
1725288078284,189680,1
1725288080401,189670,1
1725288083790,189670,2
1725288087797,189660,1
1725288087797,189660,1
1725288088548,189660,2
1725288092806,189650,1
1725288092806,189650,1
1725288094056,189660,2
1725288094056,189660,2
1725288098058,189660,1
1725288119425,189650,1
1725288124843,189670,2
1725288124844,189670,2
1725288155887,189690,1
1725288155887,189690,1
1725288160645,189700,1
1725288161646,189710,1
